model_type,model_subtype,model_name,title,title and first paragraph,title and 5 sentences,title and 10 sentences,title and first sentence each paragraph,raw text
Binary Relevance kNN,Natively Multilabel,BRkNNaClassifier,0.128,0.012,0.000,0.012,0.012,0.012
Binary Relevance kNN,Natively Multilabel,BRkNNbClassifier,0.233,0.233,0.221,0.233,0.221,0.221
ComplementNaiveBayes,RakelD Partitioning of labels,RakelD_ComplementNB,0.453,0.349,0.302,0.360,0.302,0.326
Dummy Classifier,No Upsampling,DummyMostFrequent,0.000,0.000,0.000,0.000,0.000,0.000
Dummy Classifier,No Upsampling,DummyProbSampling,0.279,0.209,0.256,0.267,0.198,0.198
Dummy Classifier,No Upsampling,DummyUniformSampling,0.523,0.477,0.477,0.512,0.535,0.453
KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,0.802,0.837,0.895,0.965,**1.000**,0.826
KNN,No Upsampling,kNN,0.198,0.105,0.105,0.023,0.198,0.116
KNN,Random Oversampling,kNN_ROS,0.488,0.465,0.302,0.302,0.384,0.267
KNN,SMOTE,kNN_SMOTE,0.849,0.907,0.965,**1.000**,**1.000**,**1.000**
KNN,SVMSMOTE,kNN_SVMSMOTE,0,0,0,0,**1.000**,0
LinearSVM,BorderlineSMOTE,LinearSVM_BorderlineSMOTE,0.291,0.163,0.163,0.186,0.186,0.233
LinearSVM,BorderlineSMOTE,LinearSVM_SVMSMOTE,0,0,0,0,0.186,0
LinearSVM,No Upsampling,LinearSVM,0.279,0.163,0.163,0.186,0.186,0.233
LinearSVM,RakelD Partitioning of labels,RakelD_LineaSVM,0.302,0.174,0.174,0.198,0.244,0.279
LinearSVM,Random Oversampling,LinearSVM_ROS,0.291,0.163,0.163,0.186,0.186,0.233
LinearSVM,SMOTE,LinearSVM_SMOTE,0.302,0.163,0.163,0.186,0.186,0.233
LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,0.267,0.163,0.198,0.186,0.186,0.244
LogisticRegression,No Upsampling,LogisticRegression,0.279,0.198,0.209,0.198,0.186,0.244
LogisticRegression,Random Oversampling,LogisticRegression_ROS,0.279,0.186,0.198,0.186,0.198,0.233
LogisticRegression,SMOTE,LogisticRegression_SMOTE,0.267,0.174,0.209,0.174,0.198,0.233
LogisticRegression,SVMSMOTE,LogisticRegression_SVMSMOTE,0.314,0.244,0.198,0,0.256,0.244
LogisticRegressionElasticNet,BorderlineSMOTE,LogisticRegressionElasticNet_BorderlineSMOTE,0.221,0.140,0.151,0.186,0.233,0.267
LogisticRegressionElasticNet,No Upsampling,LogisticRegressionElasticNet,0.209,0.116,0.140,0.163,0.221,0.209
LogisticRegressionElasticNet,Random Oversampling,LogisticRegressionElasticNet_ROS,0.221,0.186,0.140,0.186,0.233,0.267
LogisticRegressionElasticNet,SMOTE,LogisticRegressionElasticNet_SMOTE,0.221,0.151,0.151,0.163,0.233,0.267
LogisticRegressionElasticNet,SVMSMOTE,LogisticRegressionElasticNet_SVMSMOTE,0.244,0.174,0.174,0,0.221,0.279
LogisticRegressionLasso,BorderlineSMOTE,LogisticRegressionLasso_BorderlineSMOTE,0.221,0.209,0.174,0.314,0.326,0.349
LogisticRegressionLasso,No Upsampling,LogisticRegressionLasso,0.221,0.198,0.140,0.326,0.337,0.314
LogisticRegressionLasso,Random Oversampling,LogisticRegressionLasso_ROS,0.221,0.209,0.174,0.326,0.326,0.360
LogisticRegressionLasso,SMOTE,LogisticRegressionLasso_SMOTE,0.209,0.221,0.151,0.326,0.302,0.349
LogisticRegressionLasso,SVMSMOTE,LogisticRegressionLasso_SVMSMOTE,0.233,0.221,0.186,0,0.267,0.395
LogisticRegressionRidge,BorderlineSMOTE,LogisticRegressionRidge_BorderlineSMOTE,0.302,0.349,0.279,0.267,0.221,0.256
LogisticRegressionRidge,No Upsampling,LogisticRegressionRidge,0.302,0.279,0.267,0.244,0.174,0.233
LogisticRegressionRidge,RakelD Partitioning of labels,RakelD_LogisticRegression,0.279,0.198,0.233,0.267,0.221,0.221
LogisticRegressionRidge,Random Oversampling,LogisticRegressionRidge_ROS,0.326,0.372,0.267,0.279,0.244,0.267
LogisticRegressionRidge,SMOTE,LogisticRegressionRidge_SMOTE,0.326,0.360,0.267,0.279,0.221,0.267
LogisticRegressionRidge,SVMSMOTE,LogisticRegressionRidge_SVMSMOTE,0.349,0.279,0.256,0,0.256,0.267
Multilabel k Nearest Neighbours,Natively Multilabel,MLkNN,0.279,0.326,0.291,0.291,0.163,0.174
NaiveBayes,BorderlineSMOTE,ComplementNaiveBayes_BorderlineSMOTE,0.453,0.535,0.558,0.547,0.570,0.616
NaiveBayes,BorderlineSMOTE,NaiveBayes_BorderlineSMOTE,0.419,0.535,0.558,0.500,0.547,0.651
NaiveBayes,No Upsampling,ComplementNaiveBayes,0.349,0.326,0.326,0.233,0.221,0.174
NaiveBayes,No Upsampling,NaiveBayes,0.012,0.000,0.012,0.023,0.000,0.035
NaiveBayes,Random Oversampling,ComplementNaiveBayes_ROS,0.488,0.535,0.535,0.547,0.605,0.651
NaiveBayes,Random Oversampling,NaiveBayes_ROS,0.442,0.512,0.558,0.570,0.593,0.663
NaiveBayes,SMOTE,ComplementNaiveBayes_SMOTE,0.453,0.558,0.547,0.558,0.616,0.651
NaiveBayes,SMOTE,NaiveBayes_SMOTE,0.465,0.512,0.512,0.547,0.570,0.663
RandomForest,BorderlineSMOTE,RandomForest_BorderlineSMOTE,0.163,0.140,0.128,0.140,0.116,0.209
RandomForest,No Upsampling,RandomForest,0.163,0.128,0.140,0.128,0.128,0.174
RandomForest,Random Oversampling,RandomForest_ROS,0.267,0.198,0.174,0.209,0.267,0.256
RandomForest,SMOTE,RandomForest_SMOTE,0.174,0.128,0.151,0.151,0.151,0.209
RandomForest,SVMSMOTE,RandomForest_SVMSMOTE,0.151,0.140,0.128,0,0.163,0.221
RidgeClassifier,BorderlineSMOTE,RidgeClassifier_BorderlineSMOTE,0.314,0.384,0.267,0.279,0.244,0.267
RidgeClassifier,No Upsampling,RidgeClassifier,0.314,0.384,0.267,0.279,0.244,0.267
RidgeClassifier,Random Oversampling,RidgeClassifier_ROS,0.314,0.384,0.267,0.279,0.244,0.267
RidgeClassifier,SMOTE,RidgeClassifier_SMOTE,0.314,0.384,0.267,0.279,0.244,0.267
RidgeClassifier,SVMSMOTE,RidgeClassifier_SVMSMOTE,0.326,0.302,0.267,0,0.267,0.279
SVM,BorderlineSMOTE,SVM_rbf_BorderlineSMOTE,0.081,0.000,0.000,0.000,0.012,0.000
SVM,No Upsampling,SVM_rbf,0.023,0.000,0.000,0.012,0.023,0.058
SVM,RakelD Partitioning of labels,RakelD_SVM,0.023,0.000,0.023,0.000,0.035,0.000
SVM,Random Oversampling,SVM_rbf_ROS,0.093,0.000,0.012,0.035,0.070,0.070
SVM,SMOTE,SVM_rbf_SMOTE,0.081,0.000,0.000,0.000,0.012,0.000
SVM,SVMSMOTE,SVM_rbf_SVMSMOTE,0.163,0.012,0.000,0,0.012,0.000
XGBoost,BorderlineSMOTE,XGBoost_narrow_BorderlineSMOTE,0.174,0.128,0.174,0.244,0.256,0.384
XGBoost,No Upsampling,XGBoost_narrow,0.209,0.233,0.198,0.279,0.267,0.326
XGBoost,Random Oversampling,XGBoost_narrow_ROS,0.233,0.221,0.244,0.314,0.337,0.442
XGBoost,SMOTE,XGBoost_narrow_SMOTE,0.198,0.128,0.186,0.267,0.279,0.349
XGBoost,SVMSMOTE,XGBoost_narrow_SVMSMOTE,0.209,0.163,0.163,0,0.256,0.360
